"Fiscal Year","Fiscal Period","Activity Date","Chart","Document Code","Document Reference","Vendor Name","Encumbrance Number","Transaction Description","Transaction Date","Transaction Type","Grant Code","Fund Type","Fund Type Title","Fund Level 3","Fund Title 3","Fund Level 4","Fund Title 4","Fund Level 5","Fund Title 5","Fund Predecessor","Fund Predecessor Title","Fund","Fund Title","Level 3 Org","Level 3 Org Title","Index Code","Index Title","Organization","Organization Title","PE","PE Title","Account","Account Title","Program","Program Title","Activity","Activity Code Title","Location Code","Location Title","Dr Cr","Original Budget","Adjusted Budget","YTD","Encumbrance","Vendor Invoice","PI ID","PI Name","Index Code Filtered","Index Title Filtered","Check Number","Document Sequence","Document Text"
"=""23""","=""01""","6/30/2022 12:45:15 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,18811.62,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,861,"="""""
"=""23""","=""01""","6/30/2022 12:45:15 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""10""",Salaries,"=""E4109""","IA/GA Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1013.2,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,862,"="""""
"=""23""","=""01""","6/30/2022 12:45:16 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""12""","Temporary Help","=""E4135""","Temporary Student",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,681.25,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,863,"="""""
"=""23""","=""01""","6/30/2022 12:47:47 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,4843.19,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,860,"="""""
"=""23""","=""01""","6/30/2022 12:47:48 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,27747.14,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,861,"="""""
"=""23""","=""01""","6/30/2022 12:47:48 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1494.47,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,862,"="""""
"=""23""","=""01""","6/30/2022 12:47:48 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1004.84,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,863,"="""""
"=""23""","=""01""","6/30/2022 12:47:47 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1559.67,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,860,"="""""
"=""23""","=""01""","6/30/2022 12:47:48 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,8935.52,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,861,"="""""
"=""23""","=""01""","6/30/2022 12:47:48 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,481.27,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,862,"="""""
"=""23""","=""01""","6/30/2022 12:47:48 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,323.59,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,863,"="""""
"=""23""","=""01""","6/30/2022 12:45:16 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,5027.2,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,864,"="""""
"=""23""","=""01""","6/30/2022 12:45:16 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""10""",Salaries,"=""E4109""","IA/GA Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,973.6,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,865,"="""""
"=""23""","=""01""","6/30/2022 12:47:49 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,7415.12,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,864,"="""""
"=""23""","=""01""","6/30/2022 12:47:49 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1436.06,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,865,"="""""
"=""23""","=""01""","6/30/2022 12:47:48 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2387.92,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,864,"="""""
"=""23""","=""01""","6/30/2022 12:47:49 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,462.46,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,865,"="""""
"=""23""","=""01""","6/30/2022 12:45:16 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,4355.2,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,866,"="""""
"=""23""","=""01""","6/30/2022 12:45:16 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""10""",Salaries,"=""E4109""","IA/GA Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1986.8,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,867,"="""""
"=""23""","=""01""","6/30/2022 12:47:49 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,6423.92,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,866,"="""""
"=""23""","=""01""","6/30/2022 12:47:49 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2930.53,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,867,"="""""
"=""23""","=""01""","6/30/2022 12:47:49 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2068.72,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,866,"="""""
"=""23""","=""01""","6/30/2022 12:47:49 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,943.73,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,867,"="""""
"=""23""","=""01""","6/30/2022 12:45:17 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,810.88,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,868,"="""""
"=""23""","=""01""","6/30/2022 12:45:17 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,4717.27,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,869,"="""""
"=""23""","=""01""","6/30/2022 12:47:50 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1196.05,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,868,"="""""
"=""23""","=""01""","6/30/2022 12:47:50 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,6957.97,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,869,"="""""
"=""23""","=""01""","6/30/2022 12:47:50 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,385.17,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,868,"="""""
"=""23""","=""01""","6/30/2022 12:47:50 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2240.7,0,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,869,"="""""
"=""23""","=""01""","6/30/2022 12:45:40 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,468,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,998,"="""""
"=""23""","=""01""","6/30/2022 12:45:40 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1617.68,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,999,"="""""
"=""23""","=""01""","6/30/2022 12:48:10 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,690.3,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,998,"="""""
"=""23""","=""01""","6/30/2022 12:48:11 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2386.08,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,999,"="""""
"=""23""","=""01""","6/30/2022 12:48:10 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,222.3,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,998,"="""""
"=""23""","=""01""","6/30/2022 12:48:11 PM","=""V""",F0230924,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,768.4,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,999,"="""""
"=""23""","=""01""","8/4/2022 9:46:06 AM","=""V""",BDRV0034,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,144233.71,0,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,142,"="""""
